,formula,ident,sg_num,pearson,gii,gii_softBV
7099,In2CuO4,39475,139,tI14,0.853529096,0.921947
7100,Li2PtF6,26168,14,mP18,0.8542669959,0.593355
7101,MnFe3O5,243677,63,oC36,0.855069,0.754556
7102,Ca4P2O,402952,139,tI14,0.8562697964,0.49471099999999996
7103,K2CuP,61082,63,oC16,0.8564327556,0.234565
7104,CrCdO4,18118,63,oC24,0.8577684353,0.636799
7105,Zr3SO9,68335,147,hP26,0.8578723195,0.671572
7106,K3Cu3P2,12163,166,hR8,0.8580494084,0.162694
7107,MgO,162607,186,hP4,0.8582818801000001,0.379614
7108,BaCoN,77116,62,oP60,0.8585359356000001,
7109,Cs2O2,15274,63,oC8,0.8623468801,0.913102
7110,UWO6,243805,14,mP32,0.8646690801,0.921357
7111,FeF3,29132,150,hP12,0.8660586578,0.6824319999999999
7112,Ir3Se8,40823,2,aP11,0.8666957354,
7113,EuCrO4,26981,141,tI24,0.8684987408,0.42004
7114,NiAgSe2,605616,160,hR4,0.8695190347,
7115,MnS,238591,62,oP8,0.8700875936,0.810778
7116,Co(HO)2,88940,164,hP5,0.8706731473,0.030535
7117,Rb3YF6,19077,139,tI20,0.8743828225,0.8568279999999999
7118,LiBiF6,15119,148,hR8,0.8766815865,0.325949
7119,BaN,158969,225,cF8,0.8781486586,0.882755
7120,V2HgO6,26996,61,oP36,0.8786004921,0.428081
7121,UW3O11,81983,51,oP30,0.8798673205,0.6982379999999999
7122,KV5Se8,602325,12,mC28,0.8799505562000001,0.36272299999999996
7123,RbBiF6,15121,148,hR8,0.880012031,0.30496
7124,NbCrF6,75384,139,tI16,0.8805712313,0.34338399999999997
7125,Rb2WS4,650041,62,oP28,0.8811102072,
7126,Cs2Se,41687,43,oF24,0.8829032852,0.773592
7127,NbN,41586,225,cF8,0.8830632287,
7128,Re2NiO8,51016,147,hP11,0.8834869051,0.618139
7129,Sr(HO)2,15167,62,oP20,0.8839755851000001,0.20986000000000002
7130,K2Cr2O7,15824,12,mC44,0.8840964329000001,0.46638599999999997
7131,CoF3,29133,150,hP12,0.8859509191,0.6322329999999999
7132,Cs4ZnO3,423335,14,mP32,0.8862130385,0.43816499999999997
7133,Ca(NiP)2,10461,139,tI10,0.8866070291,0.507031
7134,Pr3NbO7,78007,63,oC44,0.8872924289,0.544821
7135,K5P2Au,40700,194,hP16,0.8873731377,
7136,Nb3VS6,645338,182,hP20,0.8884077978,
7137,MoAs2O7,72518,14,mP40,0.8887067778000001,0.721954
7138,NaHO,26833,11,mP6,0.8893301520000001,0.421104
7139,LiHO2,27761,12,mC16,0.8901700296,0.8406589999999999
7140,Cu6PbO8,27585,225,cF60,0.8917362331,0.7856700000000001
7141,LiIO3,20012,182,hP10,0.8923472472,0.9119459999999999
7142,Li3AlN2,257464,206,cI96,0.8928781567,0.400777
7143,Ni3S2,73839,5,mC10,0.8934950183,
7144,Nb3CoS6,53016,182,hP20,0.8966262871,
7145,Nb4CrS8,42656,194,hP26,0.8966546546,
7146,Ba(HO)2,56828,62,oP100,0.8976118269000001,0.208926
7147,RbPaF6,36078,67,oC32,0.8989686328000001,
7148,Nb3CrS6,626392,182,hP20,0.8989815350000001,
7149,Ca2GeO4,182051,164,hP14,0.9000208931,0.539739
7150,TaSe2,199414,164,hP3,0.9042143373,0.113372
7151,NaV6O11,71869,194,hP36,0.9046496067,0.6965439999999999
7152,Eu(NiP)2,241525,139,tI10,0.9048477681,
7153,Ir3S8,640951,147,hP33,0.9055463653,
7154,Na2TiF6,40916,5,mC54,0.9057675312000001,0.44045000000000006
7155,Li2CeN2,34003,164,hP5,0.9063680701,
7156,Na3BN2,68619,14,mP24,0.9071750838,0.11240499999999999
7157,Na2BeF4,20366,33,oP28,0.9077021607,0.5986239999999999
7158,Rb3ScCl6,8881,225,cF40,0.9108893747000001,0.35809799999999997
7159,VSe,169871,194,hP4,0.9112818599,
7160,Ni2PdSe2,419760,139,tI40,0.911437417,
7161,TaS2,52117,160,hR6,0.9114587211,0.197373
7162,Cu(HO)2,68459,36,oC20,0.9132635344000001,0.12318699999999999
7163,Ba4P2O,33906,64,oC28,0.9133564161000001,0.640416
7164,BaFe12O19,34864,194,hP64,0.9140901612000001,0.705927
7165,La2Be2O5,36063,15,mC36,0.9154570745,0.09813799999999999
7166,Cu7As6Se13,15235,146,hR26,0.9158341318000001,0.7712669999999999
7167,NaV3O8,32262,11,mP24,0.9160188222000001,0.704468
7168,Mn(HO)2,23591,164,hP5,0.9170153334000001,0.192568
7169,K2O2,76958,63,oC8,0.9177174351,0.9436589999999999
7170,Ba4As2O,33905,139,tI14,0.9183983472,0.6365959999999999
7171,Cu2WO4,62058,2,aP28,0.9190657440000001,0.6978000000000001
7172,Dy3ReO7,99254,20,oC44,0.9195490735,0.92427
7173,K3BP2,300104,15,mC24,0.9197957950000001,0.050581999999999995
7174,MoSe2,601045,194,hP6,0.9226623417,
7175,Rb3BP2,402084,15,mC24,0.9278056993,0.0159
7176,MoP2O7,202810,205,cP40,0.9298475473000001,0.639814
7177,Mn(NbS2)3,104913,182,hP20,0.930559812,
7178,UV2O8,25379,62,oP44,0.9334172777,0.744223
7179,CdRhF6,42162,148,hR8,0.9347523809,0.654378
7180,Eu(PRh)2,50187,139,tI10,0.9347559304,
7181,Cs3BP2,300123,15,mC24,0.935675107,0.045087999999999996
7182,K3VO4,108936,198,cP32,0.9368142585,0.526219
7183,FeSe,196297,129,tP4,0.9383046533,
7184,BaO2,98075,14,mP24,0.9384340371000001,0.9393549999999999
7185,Cs3GaP2,300117,14,mP48,0.9384461447,0.131821
7186,Sr4As2O,33904,139,tI14,0.9421537738,0.683526
7187,Sr4Nb2O9,79217,2,aP30,0.9424519604,0.489506
7188,Gd3CrSe6,53126,58,oP40,0.9436090604,
7189,BaNpO3,61316,221,cP5,0.9447304594,0.275376
7190,Ca2SiO4,182052,164,hP14,0.9448451374,0.49263799999999996
7191,Cs2CuO2,39535,139,tI10,0.9457414649,0.9079400000000001
7192,Ni(HO)2,169978,164,hP5,0.9462951298000001,0.20671299999999998
7193,TiCl2,38219,164,hP3,0.9478901606000001,0.043602999999999996
7194,Ca3AsN,434673,62,oP20,0.9485190396000001,0.349568
7195,Ag5F9,80477,5,mC56,0.9498593439,0.9135300000000001
7196,Ni3Se2,646530,5,mC10,0.9504514691,
7197,Ti7Cl16,15369,58,oP46,0.9506217753,0.154186
7198,V2MoO8,28471,12,mC22,0.9517685778,0.7626200000000001
7199,NbN,644555,194,hP8,0.9531389389,
7200,CoPtO2,31916,166,hR4,0.9540449008,0.797472
7201,Cr3AsN,25760,140,tI20,0.9569902336,
7202,Sc3InS6,640366,18,oP40,0.9582562618,0.516929
7203,Ta4MnS8,643474,194,hP26,0.9604633555000001,
7204,BaH2O3,60659,11,mP12,0.9606571266,0.6253179999999999
7205,Fe4O13,73441,71,oI34,0.9615123438000001,0.9536319999999999
7206,Sr(NiP)2,85406,71,oI30,0.9615659780000001,0.523843
7207,Nb2CrSe4,23476,8,mC14,0.9650945198,
7208,Tl2Cu2S3,427660,62,oP28,0.9657246596000001,
7209,Ba4Nb2O9,251133,176,hP30,0.9667228577,0.7143619999999999
7210,PtSe2,649593,164,hP3,0.9670809642,0.19910699999999998
7211,RuCl3,22093,158,hP8,0.9692770597,0.009818
7212,YO3,24414,176,hP8,0.9711059253000001,0.872902
7213,RuCl3,22092,185,hP8,0.9714647404000001,0.010118
7214,TaSe2,651952,160,hR3,0.9716296812,0.065983
7215,Ni3S2,657414,1,aP15,0.9735759663,
7216,Cs3AlP2,300131,14,mP48,0.9750751981,0.15437399999999998
7217,Ni3S2,657413,1,aP15,0.9751588492000001,
7218,RuCl3,22091,188,hP8,0.9753398031,0.014702999999999999
7219,Tl3VSe4,600248,217,cI16,0.9764021776,
7220,Cs(CoSe)2,622533,129,tP10,0.9765014802,
7221,Ca(PRh)2,50185,139,tI10,0.9771837926,
7222,Al2VCl8,415951,15,mC44,0.9787083305000001,0.097885
7223,Cm2CuO4,56715,139,tI14,0.9824319503000001,
7224,ThTaN3,77661,221,cP5,0.9835535591000001,
7225,TaSe2,651954,166,hR3,0.9838671602000001,0.05645000000000001
7226,LiUO3,22310,166,hR5,0.9842695023,0.548126
7227,V2PbO6,36465,21,oC54,0.9859325307000001,0.6795329999999999
7228,Rb2O2,45253,63,oC8,0.9862276378,1.057958
7229,Ca3AsN,56968,221,cP5,0.9871776423,0.41454199999999997
7230,YO3,23011,62,oP16,0.9880980030000001,0.8583500000000001
7231,K2P2Pd,15584,63,oC20,0.9929839771000001,
7232,Ca2SiO4,182053,186,hP14,0.9962596581000001,0.44288299999999997
7233,KTi4Cl11,165276,62,oP64,0.9992366349,0.19321000000000002
7234,Hg(AuF4)2,85414,124,tP22,1.0012624031,0.0629
7235,BaTiO3,161419,38,oC10,1.0031833183,0.7606029999999999
7236,NbN,76008,194,hP8,1.0046272062,
7237,Nb4FeS8,632800,194,hP26,1.0084057204,
7238,Nb3FeS6,42687,182,hP20,1.0085837975,
7239,Eu3BeO5,66288,14,mP36,1.0116653105,0.075959
7240,Ca3PN,106350,221,cP5,1.0117589086,0.445108
7241,Ba3(BN2)2,412663,19,oP36,1.0144821055,0.096207
7242,V3O8,16726,12,mC22,1.0156667737,0.894484
7243,TiS,76036,194,hP4,1.0166734443,
7244,MgSiO2,760268,15,mC32,1.0169904769,0.857556
7245,NbN,644563,194,hP4,1.0177646687,
7246,Sr4P2O,33903,139,tI14,1.0190417267,0.602353
7247,Nb2CrSe4,14026,12,mC14,1.0197936711,
7248,Nb2VSe4,645402,12,mC14,1.0257236541,
7249,FeO2,53992,164,hP3,1.0281494428,0.9768669999999999
7250,Nb2VSe4,645398,8,mC14,1.0294131571,
7251,VO2,1501,2,aP12,1.0325437716,0.9983329999999999
7252,Ta4GaSe8,195273,216,cF52,1.0362013486,
7253,CeTi2O6,248691,2,aP9,1.037784902,0.667262
7254,CuClF10,35387,14,mP24,1.0388190078,
7255,NaH2N,14007,70,oF64,1.0389764887,0.559178
7256,Co2Re5P12,603575,58,oP38,1.0413455771,
7257,Au5F9,80478,5,mC56,1.0413597738,0.899613
7258,Li4Re6S11,201810,56,oP84,1.0414830813,0.305353
7259,UCoS3,624881,33,oP20,1.0446996874,
7260,InAgSe2,604401,166,hR4,1.0451909046,0.7467929999999999
7261,Nb2Se3,42981,11,mP10,1.0472052064,
7262,KClO3,9483,160,hR5,1.0483495765,0.903737
7263,SiS4,59708,11,mP10,1.0495285701000001,0.998725
7264,KP4N7,410630,62,oP48,1.0502865962,0.7662789999999999
7265,FeS2,41401,29,oP12,1.0505958815,
7266,Re3S4Cl,67658,14,mP32,1.0509356602,0.09672000000000001
7267,SrN,158968,225,cF8,1.0519492668,0.733503
7268,Cs(CoS)2,622529,129,tP10,1.0536413375,
7269,CuF,52273,216,cF8,1.0553370977,
7270,Rb3Mo15Se17,65109,6,mP70,1.0560680631,
7271,TaSe2,24318,160,hR6,1.0562732871,0.013290000000000001
7272,CsReS2,79582,62,oP96,1.0573023848,0.381615
7273,Fe3N,20389,182,hP8,1.0581325025,
7274,Ti(NbSe2)2,645395,12,mC14,1.0590182276,
7275,NaClO3,31056,198,cP20,1.0590797603,0.962146
7276,K3P,25550,194,hP8,1.0593014841,0.580772
7277,Nb3Se4,43281,11,mP14,1.0620313741,
7278,Eu3TaO6,4148,225,cF40,1.0623776801,0.782192
7279,LiSnS2,23451,164,hP4,1.0626717012,
7280,Na4CdP2,67262,166,hR7,1.0657931983,0.7775639999999999
7281,Eu3ReO7,245105,63,oC44,1.0675763125,0.769687
7282,Ta3PbS6,83037,182,hP20,1.0694657775,
7283,Ba2Re6S11,201072,167,hR38,1.0699544786,0.246769
7284,Cs3ScCl6,8880,225,cF40,1.071251991,0.5052679999999999
7285,TaSe2,24316,187,hP12,1.0751002173,0.0008889999999999999
7286,Re3S4Br,40701,14,mP32,1.0795890737,0.099657
7287,Nb4NiS8,645094,194,hP26,1.079709079,
7288,Ba(NiP)2,85408,139,tI10,1.0800415911,0.48645099999999997
7289,Ti(NbSe2)2,645393,8,mC14,1.0810738974,
7290,TiS,52193,187,hP2,1.0879199017,
7291,RbP4N7,410631,62,oP48,1.0879841255,0.701739
7292,SrU2Se5,651943,62,oP32,1.0892546786,0.572242
7293,WO3,36168,11,mP16,1.0897524764,0.9179959999999999
7294,BaTbO3,258352,3,mP20,1.0912787578,0.919582
7295,NbN,76385,187,hP2,1.0914516143,
7296,Na2Mn3O7,5666,2,aP24,1.0942307702,0.958869
7297,WSe2,196992,194,hP6,1.0942482713,
7298,YHSe,72008,187,hP3,1.0964205542,
7299,KSnS2,641326,166,hR4,1.0965608585,
7300,FeS2,633273,205,cP12,1.1040625531,
7301,Ta2Se3,42982,11,mP10,1.1099170823,
7302,AgClO3,30227,87,tI40,1.1189799015,1.127349
7303,Rb(CoSe)2,624798,129,tP10,1.1202018492,
7304,BaFeO3,28917,161,hR10,1.1202843795,0.8836200000000001
7305,SrSnO3,13793,62,oP20,1.1305249706,0.734285
7306,TaPbSe2,74704,187,hP4,1.1332799039,
7307,CoSe,624983,194,hP4,1.1332913277,1.081416
7308,MoSe2,644346,194,hP6,1.133724569,
7309,Ga(MoSe2)4,36559,216,cF52,1.1342257606,
7310,Ta4FeS8,417150,194,hP26,1.1345240759,
7311,K2PbF6,136189,164,hP9,1.1355719743,1.1058729999999999
7312,Ta2Se,65739,129,tP6,1.140448045,
7313,Fe2O3,291494,166,hR5,1.1445554447,1.006209
7314,TaN,105123,194,hP4,1.1463404748000001,
7315,Hf(MoO4)2,6137,163,hP66,1.1463432390000001,0.9354669999999999
7316,Re3Se4Cl,35623,2,aP16,1.1473228552,
7317,SrN,410656,62,oP8,1.1483020050000001,0.8283
7318,Rb2HgF4,72352,139,tI14,1.1491338581,0.221679
7319,FeBiO3,162264,146,hR5,1.1508481818,1.096552
7320,Re3Se4Br,202824,14,mP32,1.1526974841,
7321,Ce(NiP)2,621626,139,tI10,1.1534060382,
7322,KICl4,30203,14,mP24,1.1536262065,
7323,Cs2Bi8Se13,92863,11,mP46,1.1579326473,0.620711
7324,Cs5SiP3,65715,62,oP36,1.1615804654,0.233061
7325,Gd(NiP)2,636063,139,tI10,1.1636870416,
7326,Ti3PO2,76020,164,hP6,1.1654461348,
7327,TlCrSe2,626736,160,hR4,1.1692833221,0.49853699999999995
7328,NbBr2O,416669,5,mC16,1.1699333735,
7329,Tl2Ru2O7,172017,227,cF88,1.1711791397,0.789391
7330,NiSe,646507,194,hP4,1.1726394722,1.038842
7331,Cs2HgF4,72353,139,tI14,1.1728653951,0.113147
7332,Be(HO)2,252882,19,oP20,1.174296117,0.709236
7333,TiP,648229,194,hP8,1.1743310722,
7334,MgMoN2,185913,194,hP8,1.1755952159,
7335,TiCu2P,35419,141,tI32,1.1764011356,
7336,Nb4VS8,645339,194,hP26,1.1782891576,
7337,Cr3PN,626346,63,oC20,1.1816208038,
7338,InWS2,640400,194,hP8,1.1868945871,
7339,Sr2C2N3,27412,194,hP28,1.1875651188,1.09638
7340,PtO6,15271,15,mC28,1.1883824817,1.18977
7341,ReS2,75459,2,aP12,1.1892401823,
7342,Si2NiP3,79376,44,oI12,1.1892503966,
7343,Sr(PRh)2,50186,139,tI10,1.1927446138,
7344,LiO2,159510,12,mC12,1.1948206044,1.235598
7345,In(Mo3Se4)2,640013,1,aP45,1.1958781496,
7346,In(Mo3Se4)2,23272,1,aP45,1.1966564033,
7347,Ti(NbS2)4,645332,194,hP26,1.198404051,
7348,Sr3CrN3,5958,176,hP14,1.2011640216,
7349,WSe2,199284,194,hP6,1.2014893202,
7350,Eu(Mo3Se4)2,600678,1,aP45,1.2015710966,
7351,KTiS2,166489,166,hR4,1.2024352131,0.6642319999999999
7352,WN,257079,187,hP2,1.2028080585,
7353,Nb3(BiS3)2,74700,193,hP22,1.2038872706000001,
7354,Cr2CoS4,622499,12,mC10,1.2038923552,1.137493
7355,Yb(Mo3Se4)2,644390,1,aP45,1.2081095604,
7356,HgRhF6,42163,148,hR8,1.2089844599,0.109735
7357,Rb3CeF6,5006,225,cF40,1.2097338868,
7358,BeO2,25569,19,oP12,1.2148862464,1.0447
7359,NbI2O,36255,5,mC16,1.2153568684,
7360,Nb3NiSe6,645098,182,hP20,1.2166707542,
7361,CeNiP,621627,194,hP12,1.2198152675,
7362,FeS2,42726,34,oP6,1.2198385872,
7363,ReS2,81814,2,aP24,1.2235929498,
7364,Cs2P,409536,62,oP12,1.2237837464,0.7842429999999999
7365,KCuF3,9856,140,tI20,1.2238654703,0.799213
7366,Ni5P4,43239,186,hP36,1.2263175462,
7367,La(Mo3Se4)2,600706,1,aP45,1.2277252781,
7368,MgMn2O4,121965,141,tI28,1.2312248848,0.829414
7369,CrHgF6,10347,148,hR8,1.2328497252,0.224443
7370,KO2,16828,14,mP12,1.2386097686,1.257635
7371,Mo3Se4,16316,1,aP14,1.2403732519,
7372,CsHgF3,15168,221,cP5,1.2445256438,0.061590000000000006
7373,CsN,25564,123,tP2,1.2455425134,1.560827
7374,Tl(Mo3Se4)2,644379,1,aP45,1.2456144275,
7375,Y3Te3N,428426,14,mP28,1.2466950204,
7376,ReSe2,81813,2,aP12,1.2472186627,
7377,TiGeS3,263128,62,oP20,1.2474328412,
7378,Dy(NiP)2,630010,139,tI10,1.2493048271,
7379,AgBiSe2,197810,166,hR4,1.2508391604,0.7043579999999999
7380,RhSe2,650283,205,cP12,1.2508653213,
7381,FeSe,633467,123,tP2,1.2509287162,
7382,ZnO2,25509,19,oP12,1.261935418,1.212884
7383,MoCl3O,4411,14,mP20,1.2646427089,
7384,Eu(Mo3Se4)2,631402,1,aP45,1.2662113993,
7385,Y2ZnS4,651411,227,cF56,1.2673786061,0.6397200000000001
7386,La(Mo3Se4)2,600656,1,aP45,1.2684149321,
7387,WS2,651393,160,hR3,1.2684230476,0.054360000000000006
7388,Ho(NiP)2,639493,139,tI10,1.2694405707,
7389,Rb2P,402681,62,oP12,1.2694601146,0.775246
7390,TiO2,97008,35,oC24,1.2695790558,1.126003
7391,Mo6PbSe8,644120,1,aP45,1.2700499918,
7392,Hf3P2,36117,62,oP20,1.2704551297,
7393,Ta8NiSe8,73051,62,oP68,1.2721602613,
7394,Nb3VSe6,645400,182,hP20,1.2749647508,
7395,Sn(Mo3Se4)2,644359,1,aP45,1.2813261625,
7396,Zn3(BO3)2,193238,15,mC88,1.2820604976,1.2735509999999999
7397,Nb4CoS8,624300,194,hP26,1.2830025802,
7398,RbN,25620,11,mP4,1.2846612418,1.5756329999999998
7399,UCoP2,656838,129,tP8,1.2861789668,
7400,Cs2NbF6,72832,164,hP9,1.2937284687,0.566295
7401,V3AsN,610970,63,oC20,1.2957886791,
7402,U(NiP)2,603550,139,tI10,1.2959154731,
7403,Mo6PbSe8,644122,1,aP45,1.2962200618,
7404,Nd(Mo3Se4)2,644011,1,aP45,1.3064929156,
7405,CoO2,89837,10,mP3,1.3083168193999999,3.238048
7406,SrV6O11,71868,194,hP36,1.3092633874000001,0.9073509999999999
7407,Au5F9,16876,5,mC56,1.3158495623,1.430253
7408,PtO,105543,225,cF8,1.3224836623,1.153826
7409,Y5Si3O13,258724,176,hP42,1.3265325808,1.201335
7410,HfP,42914,194,hP8,1.3287010075,
7411,Li2VF6,290251,14,mP18,1.3350744089,0.9954529999999999
7412,V2O5,43132,59,oP14,1.3354781404,0.799412
7413,Ba(PRh)2,50188,139,tI10,1.3379353304000001,
7414,ZrN2,6012,59,oP6,1.3432612923,1.177352
7415,V3PN,644620,63,oC20,1.3435402154,
7416,BaSO4,14870,62,oP24,1.34426002,1.123304
7417,Sm(Mo3Se4)2,600715,1,aP45,1.3449497153,
7418,Ba3WO6,76437,225,cF40,1.3459593939,1.177792
7419,Sm(Mo3Se4)2,600659,1,aP45,1.3533982979,
7420,Ta3(BiS3)2,108123,193,hP22,1.3561477289,
7421,Ba(TeO3)2,239063,11,mP18,1.3563103565,1.452482
7422,Ca(PRu)2,61125,139,tI10,1.3576498976,
7423,Fe4Cu2S7,15973,51,oP26,1.3595597429000001,
7424,SrTiO5,259222,123,tP7,1.3614150931,0.816121
7425,TaN,25659,191,hP6,1.3652594961,
7426,NbBiO2,257277,2,aP16,1.373293082,1.416772
7427,TaSe2,26249,186,hP12,1.3771831759,0.706652
7428,LiB2O3,183930,110,tI96,1.3790417056,1.380064
7429,MnP,76089,62,oP8,1.3800741045,
7430,MoSe2,16948,160,hR3,1.3837418415,
7431,SrSnS3,651032,62,oP20,1.3846907113,0.55305
7432,NbNiP2,100824,62,oP16,1.3849633868,
7433,In(MoSe)3,640016,176,hP14,1.3880823738,
7434,TlCuSe2,28743,122,tI16,1.3916781746,
7435,Ta8CoSe8,603315,62,oP68,1.4014526033,
7436,MnSiO3,20637,2,aP50,1.402916246,1.152471
7437,Ta3FeS6,633323,182,hP20,1.4112769189,
7438,Ti4P3,648219,1,aP28,1.4142320275,
7439,NaN,25633,70,oF32,1.4152172157,1.432596
7440,TlCrO4,20467,62,oP48,1.4154930355,1.006513
7441,Y(Mo3Se4)2,644389,1,aP45,1.4161822923,
7442,Y3GaS6,635286,36,oC40,1.417587669,0.567128
7443,Ta9(NiS3)2,61416,174,hP17,1.4240022661,
7444,TmCrO4,51905,141,tI24,1.431239318,1.352239
7445,CaGa4O7,230917,15,mC48,1.4319858163,0.931222
7446,Nb2Se,26183,12,mC24,1.4381555776,
7447,La(Mo3Se4)2,641459,1,aP45,1.4428540258,
7448,Cu3N,55222,221,cP4,1.443072118,
7449,CrP,53201,62,oP8,1.4436523502,
7450,Hg4OF6,99995,186,hP22,1.4455332021,0.099516
7451,CrMoN2,4804,160,hR4,1.4464335247,
7452,TiCdF6,16233,148,hR8,1.4468405959,1.248618
7453,BaSb2F12,39346,1,aP15,1.4507095792,1.20758
7454,SnIr2Se5,430682,11,mP32,1.4518090609,
7455,ScVO4,257654,15,mC24,1.4559437216,1.257191
7456,Ho(Mo3Se4)2,639431,1,aP45,1.4578553735,
7457,PPd3,85525,62,oP16,1.4615965361,
7458,PtO2,164289,164,hP3,1.4632831502,1.025446
7459,NbSnS2,100389,194,hP8,1.4644032845,
7460,Ce(Mo3Se4)2,621544,148,hR15,1.4707125174,
7461,Ca(CoP)2,10462,139,tI10,1.4752550754,0.530107
7462,Y(NiP)2,646183,129,tP10,1.4842709503,
7463,Sr(CoP)2,624635,139,tI10,1.4882046012,0.35272899999999996
7464,Nb3InS4,640055,11,mP16,1.4886230554,
7465,NaTbS2,199760,166,hR4,1.5123129887,1.306452
7466,AlP2,28672,206,cI48,1.5131385126999999,1.220721
7467,K3SbO4,280867,13,mP16,1.5182770481999999,0.929059
7468,LiN,28682,121,tI16,1.5195533676,1.478302
7469,Nb3CuS4,628469,11,mP16,1.5215923136,
7470,Th(MoO4)2,21006,174,hP99,1.5260171008999999,1.351388
7471,Er(NiP)2,630857,129,tP10,1.5309579381,
7472,TaNiP2,646158,62,oP16,1.5375177999,
7473,Nb3AgS4,605592,11,mP16,1.5426901132,
7474,RbHgF3,15169,221,cP5,1.5440858478,0.16624000000000003
7475,Fe12N5,24652,162,hP34,1.5471221415,
7476,NaBrO3,31166,198,cP20,1.5548452988,1.64124
7477,Li2SO4,239962,14,mP28,1.5554830172,1.307318
7478,Lu(Mo3Se4)2,642440,1,aP45,1.5584585887,
7479,Ag3PSe4,97760,31,oP16,1.5619577946,1.1292
7480,Sr5Nb4O15,79218,10,mP48,1.5620574372,0.981042
7481,Ag(Mo3Se4)2,600662,1,aP45,1.5639759266,
7482,TaNO,20321,191,hP9,1.5660560726,1.456133
7483,BaN2,4024,9,mC24,1.5765048604,1.5757189999999999
7484,K2Zr7Cl18,15278,148,hR27,1.5800658897000002,0.053221
7485,Eu(CoP)2,47200,139,tI10,1.5856088031,
7486,BaTiO3,109327,123,tP5,1.5907880808,1.3717169999999999
7487,KS2O3,65433,9,mC96,1.5909167746000001,0.9938800000000001
7488,Cd(Mo3Se4)2,620172,1,aP45,1.5912669415,
7489,BaNi9P5,69014,1,aP30,1.5957405322,
7490,Ca2IN,65216,194,hP8,1.5984853979,1.114121
7491,RbVCl3,201830,194,hP10,1.59930375,0.052733999999999996
7492,Nb4CrSe8,53191,194,hP26,1.6046412485000001,
7493,Dy(Mo3Se4)2,629954,1,aP45,1.6056552941,
7494,CsP4N7,410632,62,oP48,1.6101309450999999,0.937847
7495,Ag(Mo3Se4)2,605584,1,aP45,1.6132549169,
7496,PRu,648015,62,oP8,1.6189044505,
7497,VP,42444,194,hP4,1.6207595677,
7498,TaSnS2,100387,194,hP8,1.6289206056999999,
7499,BaTiO3,161341,38,oC10,1.6317953778,1.425443
7500,PdO,77650,225,cF8,1.6321692712,1.451169
7501,PtO2,77654,224,cP6,1.6326755875,1.209283
7502,HgF2,33614,225,cF12,1.6330540792,0.012428999999999999
7503,ZrCl,35701,164,hP4,1.6459716929,0.570908
7504,CsVCl3,201828,194,hP10,1.646972346,0.115288
7505,Ag(Mo3Se4)2,605582,1,aP45,1.6581935358000002,
7506,Ag(Mo3Se4)2,600325,1,aP45,1.6595214837,
7507,Ca2Ni7P4,94448,31,oP26,1.6678111874,
7508,La2Hf2O7,173790,227,cF88,1.6701249797000002,1.528636
7509,Ni5Ge2P3,80191,61,oP80,1.6704164395999999,
7510,TiS,184500,166,hR6,1.6709963264,
7511,TaInSe2,640520,187,hP4,1.6747977418,
7512,Cu(Mo3Se4)2,628449,1,aP45,1.6765928599,
7513,KP,23889,12,mC4,1.6776026993,1.314825
7514,SrNi9P5,67898,1,aP30,1.6941518357,
7515,Ce(CoP)2,620765,139,tI10,1.6966982929,
7516,CoP,624588,62,oP8,1.6983382443,
7517,BaU2Se5,616132,62,oP32,1.7049860371999999,0.7858569999999999
7518,Eu2Ni12P7,631436,174,hP21,1.7059686637,
7519,HfNbP,75009,62,oP12,1.7064903469,
7520,TaPbS2,648482,194,hP8,1.7070577879000002,
7521,Ce(Ni5P2)2,409694,62,oP60,1.7082827739000002,
7522,Pr2Ni12P7,646130,174,hP21,1.7176510851,
7523,U(Ni2P)2,85896,136,tP14,1.721421703,
7524,Ce2Ni7P4,658790,31,oP26,1.7222179695,
7525,Ce2Ni7P4,409598,31,oP26,1.7247328818,
7526,RbP,23890,12,mC4,1.740428241,1.382451
7527,Ni5P2,646116,185,hP42,1.741059106,
7528,Eu(Ni5P3)2,92460,62,oP68,1.7427526405,
7529,KHgF3,15170,221,cP5,1.7439992248,0.212552
7530,SrN2,37416,141,tI12,1.7446316742999999,1.59857
7531,Ba(Ni5P3)2,67899,64,oC68,1.7474605387,
7532,Nb3P,43206,86,tP32,1.7481053674,
7533,Sn(Mo3Se4)2,603586,148,hR15,1.7483339151,
7534,CsP,61108,221,cP2,1.7483963520999999,1.357374
7535,BaSO2,24553,62,oP16,1.7688010253000002,1.735536
7536,TaI2O,80109,12,mC16,1.7712272588,
7537,RbTiS2,77990,160,hR4,1.7738816112,1.110463
7538,Nb2FeSe4,632807,194,hP28,1.7939077548,
7539,Nb3P,626510,82,tI32,1.7985308629,
7540,ZrTiF6,94456,225,cF32,1.7992567942000002,
7541,Sm2Ni12P7,646152,174,hP21,1.808626317,
7542,NbCrN,16496,129,tP6,1.8145972571,
7543,FePO4,290337,62,oP24,1.8150664431,1.6707100000000001
7544,MnNiP,643091,189,hP9,1.8161732181999999,
7545,Ta3P,648178,133,tP32,1.816877327,
7546,W3N4,186209,221,cP7,1.8173694101,
7547,Y2Ni12P7,189494,174,hP21,1.8198587419,
7548,Hf(Ni2P)2,638711,136,tP14,1.8242102243,
7549,VCl2,22101,164,hP3,1.8258069711,0.040089
7550,Fe2O3,36281,143,hP30,1.8302844507,1.804685
7551,NbVP,645178,62,oP12,1.8359842,
